Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,TSTGroupID,TSTMin,TSTMax,TransitionGroupID,TransitionMultiplierTypeID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0964,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0007,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0053,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0010,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0482,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0118,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0009,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0066,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0033,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0054,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0008,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0002,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0109,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0095,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0008,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0016,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0534,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0024,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0064,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0044,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0008,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0117,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0131,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0150,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0201,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0039,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0189,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0003,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0118,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0915,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0007,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0038,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0016,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0819,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0020,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0015,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0004,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0075,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0046,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0052,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0006,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0090,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0091,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0004,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0007,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0651,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0014,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0003,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0025,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0057,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0010,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0070,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0184,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0086,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0162,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0037,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0005,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0294,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0005,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0068,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0731,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0008,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0034,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0037,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0684,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0016,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0032,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0002,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0054,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0075,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0066,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0010,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0122,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0086,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0006,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0020,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0498,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0021,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0013,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0002,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0027,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0057,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0012,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0072,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0179,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0088,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0162,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0023,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0005,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0316,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0008,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0061,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0002,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0712,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0006,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0049,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0023,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0004,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0623,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0034,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0020,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0004,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0051,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
